date,Revenue,Gross Profit,Operating Income,Pretax Income,Income (Loss) from Cont Ops,Net Income,Net Income Avail to Common,Diluted EPS,EBITDA,Total Equity,Cash from Operations,Cash from Investing Activities,Cash from Financing Activities,Company
2011-03-31,209.008992,68.49699199999999,37.89,20.523,12.886,13.816,13.816,0.03220750018954277,116.134,1886.020032,91.213,-198.126,75.86,COG
2011-06-30,241.599008,104.048,73.45,55.406,54.677,34.113,34.113,0.08119475096464157,157.808,1966.19904,129.488,-151.752,36.682,COG
2011-09-30,262.180992,109.581984,61.443,42.926,28.482,26.133,26.133,0.0626479983329773,152.8,2043.16992,154.664992,-237,105.949,COG
2011-12-31,268.04,103.42,71.65,53.915,26.363,10.148,10.148,0.024323999881744385,165.212992,2104.768,126.473,99.258,-258.748,COG
2012-03-31,272.136,73.746,47.196,30.279,18.318,18.645,18.645,0.04457800090312958,158.616992,2124.956032,131.78,-187.267008,57.904,COG
2012-06-30,265.999008,73.834016,10.718,-7.777,35.937,-5.287,-5.287,-0.012617499567568302,127.604,2131.32992,159.362,-93.433,-49.616,COG
2012-09-30,297.023008,109.182016,76.05,59.831,36.608,36.776,36.776,0.08539749681949615,187.464,2100.28704,163.97,-260.246,85.136,COG
2012-12-31,369.924,157.987008,122.07,105.408,40.867,50.984,50.984,0.1191055029630661,239.019008,2131.446912,196.980992,-224.568,20.822,COG
2013-03-31,373.284992,126.837984,87.11,70.855,42.824,42.882,42.882,0.10013700276613235,236.66,2123.213952,212.684992,-260.932992,37.969,COG
2013-06-30,449.68,190.596992,164.46,147.759008,89.114,88.948,88.948,0.20960800349712372,316.793984,2286.24096,277.281984,-266.467008,16.005,COG
2013-09-30,435.849984,155.69897599999996,127.111,111.315,69.889,67.219,67.219,0.15966999530792236,297.016,2328.734016,276.708992,-309.577984,13.524,COG
2013-12-31,487.463008,178.766016,150.448,134.258,77.946,67.876,67.876,0.1620829999446869,333.404,2204.601984,257.85,-81.229,-181.152992,COG
2014-03-31,509.803008,223.882016,195.772,179.215008,107.031,107.806,107.806,0.2585900127887726,343.190016,2268.79104,255.378,-336.148,82.801,COG
2014-06-30,533.187008,236.196,214.478,198.144,118.42,120.834848,120.834848,0.2857620120048523,372.040992,2401.938944,329.569984,-276.356,-33.035,COG
2014-09-30,512.016992,217.623008,118.389,100.967,100.788,54.0211,54.0211,0.12814199924468994,272.403008,2366.470976,358.302016,-364.84,270.915008,COG
2014-12-31,618.003968,290.659968,112.145,88.674,-221.771008,155.040704,155.040704,0.37229999899864197,285.910016,2142.732928,293.184992,-687.496,105.278,COG
2015-03-31,464.764992,116.99699199999999,95.425152,71.859152,40.255,40.981,40.981,0.09914500266313553,270.922144,2175.531008,267.380992,-397.239008,122.852,COG
2015-06-30,306.296992,4.880991999999999,-11.996308,-36.164308,-27.508,-22.98165,-22.98165,-0.05905900150537491,140.515696,2145.916032,171.21,-271.264992,101.338,COG
2015-09-30,305.296,9.603999999999987,-4.78,-1.557,-15.514,-0.33,-0.33,-0.0033100000582635403,139.546,2121.73696,146.363008,-181.064992,28.244,COG
2015-12-31,280.792,-20.347008000000006,-42.848,-19.07,-111.124,-7.748066,-7.748066,-0.02022399939596653,107.028,2009.187968,164.644,-143.764992,-29.138,COG
2016-03-31,281.940992,-24.19302399999999,-72.749,-97.124,-51.194,-62.117332,-62.117332,-0.14529499411582947,89.138,2944.060032,67.112,-54.061,565.750976,COG
2016-06-30,246.816,-45.748000000000005,-69.504,-53.28,-62.91,-34.831144,-34.831144,-0.0796239972114563,78.029,2877.598976,90.2,-73.681,-78.345,COG
2016-09-30,310.428992,28.93199999999998,2.909,-33.579,-10.26,-20.001648,-20.001648,-0.043000999838113785,142.399008,2863.250048,100.393,-92.399,-24.291,COG
2016-12-31,316.491008,29.31199999999998,-6.367,5.494,-292.76,3.24977125,3.24977125,0.0063749998807907104,134.851008,2567.666944,139.736,-133.077,-9.31,COG
2017-03-31,517.843008,221.524,190.343008,134.24,105.72,83.8516,83.8516,0.18019099533557892,325.443008,2707.179008,269.377984,-215.752,-14.683,COG
2017-06-30,460.456992,156.59999999999997,127.398,94.493,21.527,57.690692,57.690692,0.12412799894809723,271.72,2642.03104,260.568,-189.732,-91.787,COG
2017-09-30,385.416,82.984992,50.2,39.694,17.587,27.016396,27.016396,0.058414001017808914,196.467008,2644.594048,189.100992,-172,-23.379,COG
2017-12-31,400.503008,101.805024,69.416,82.884,-44.441,54.49628,54.49628,0.11397799849510193,212.544,2523.905024,179.112992,-128.669,-80.653,COG
2018-03-31,473.227008,246.764,218.092992,166.212992,117.231,124.373192,124.373192,0.26547399163246155,300.220992,2406.515968,272.76,454.870016,-242.748992,COG
2018-06-30,453.447008,153.21699200000003,77.513,63.554,42.431,49.29026,49.29026,0.10513799637556076,162.423008,2154.174016,273.9,-258.178,-239.656,COG
2018-09-30,545.172992,181.18000000000004,150.396,139.586,122.337,105.393888,105.393888,0.2391120046377182,271.568,2094.146976,242.192,-241.536,-425.572992,COG
2018-12-31,716.300992,416.291008,342.153984,259.076992,275.044,224.223248,224.223248,0.5202659964561462,471.423008,2088.159008,316.051008,-248.539008,-381.302016,COG
2019-03-31,641.681024,387.909024,354.459008,386.856992,262.763008,298.43136,298.43136,0.7038879990577698,449.716992,2320.939008,585.286976,-195.132,-77.553,COG
2019-06-30,534.116992,274.548,252.928992,189.967008,181.008992,145.413632,145.413632,0.34446701407432556,352.076,2344.803936,326.649984,-228.395008,-171.75,COG
2019-09-30,429.111008,148.75299200000003,130.139,151.936992,90.358,118.02688,118.02688,0.2861559987068176,241.028,2213.575936,270.873984,-202.088992,-227.863008,COG
2019-12-31,461.368,180.646016,155.795008,166.678,146.94,115.494864,115.494864,0.28227698802948,264.734,2151.486944,262.98,81.701,-213.214,COG
2020-03-31,386.456992,122.008,86.33,55.991,53.91,41.4781,41.4781,0.09891200065612793,187.75,2168.394976,204.896992,-158.112992,-46.13,COG
2020-06-30,332.348,81.70200000000001,53.957,14.815,30.374,11.608785,11.608785,0.02912599965929985,148.579008,2165.979072,136.436,-182.254,-39.877,COG
2011-03-31,1442.161024,334.53900799999997,294.02,250.754,192.148992,191.939056,191.939056,0.8390820026397705,443.081984,3121.348952,435.244,-253.008,-87.335,CNX
2011-06-30,1563.006976,313.4520320000001,270.028992,230.352992,77.384,161.857248,161.857248,0.7086570262908936,427.828992,3214.048856,360.239008,-321.083008,-140.332,CNX
2011-09-30,1499.798016,299.31200000000007,252.62,215.667008,167.328992,177.238256,177.238256,0.7732409834861755,412.369984,3426.742912,456.920992,342.779008,-353.696,CNX
2011-12-31,1458.656,257.6550400000001,212.499008,237.67,195.635008,195.635008,195.635008,0.8500000238418579,364.284,3610.88512,275.201984,-347.212,-24.777,CNX
2012-03-31,1426.770048,215.69599999999997,176.696992,107.316,97.196,89.876352,89.876352,0.3881930112838745,332.044,3774.112,229.486,-288.084992,-29.824,CNX
2012-06-30,1248.948992,96.44198399999995,94.789,81.822,152.71,68.347552,68.347552,0.30036500096321106,248.612992,3870.311912,138.463008,-195.924,-29.645,CNX
2012-09-30,1125.392,24.687999999999963,29.88,10.502,-11.473,15.84945,15.84945,0.06955599784851074,183.756992,3796.943936,162.214,-102.771,-28.692,CNX
2012-12-31,821.664,105.21100799999998,5.5,-41.686,107.58,-12.8997,-12.8997,-0.05804000049829483,116.073,3953.745,197.95,-413.630016,6.584,CNX
2013-03-31,812.249984,237.18399999999997,24.336,-0.296,-3.724,-0.659,-0.659,-0.007701000198721886,135.914,3972.233856,268.280992,-231.542,-33.558,CNX
2013-06-30,769.608,197.95097600000003,36.555,-14.105,8.562,-25.1018,-25.1018,-0.1097479984164238,146.084,4025.059944,125.11,-233.584,155.35,CNX
2013-09-30,762.659968,190.44096000000002,39.221,-11.517,-72.169,-77.104896,-77.104896,-0.33878201246261597,156.951008,3957.17612,195.608992,-94.311,-152.152,CNX
2013-12-31,776.204032,190.55103999999997,20.839,-0.411,146.595008,136.453104,136.453104,0.5941100120544434,143.124,5006.288896,69.777,357.456,-120.877,CNX
2014-03-31,910.430016,291.76300800000007,122.387,126.51,121.69,119.305152,119.305152,0.5196700096130371,251.503008,5092.286976,336.102016,-335.480992,-13.954,CNX
2014-06-30,865.976,231.836992,43.373,49.139,-24.935,22.424,22.424,0.09585399925708771,181.272,5059.657984,221.044992,-389.739008,2,CNX
2014-09-30,836.302976,200.142976,20.041,5.428,-1.645,3.85465,3.85465,0.013892999850213528,168.706,5254.598912,293.024,-199.719008,-15.135,CNX
2014-12-31,863.390976,223.563008,96.444,84.707,73.666,76.921848,76.921848,0.3341430127620697,263.284992,5329.45792,86.609,-116.443,-18.74,CNX
2015-03-31,693.982016,127.94003200000002,54.795,36.196,-165.287008,-160.729248,-160.729248,-0.7002220153808594,204.504,5297.726976,228.37,-319.903008,-80.138,CNX
2015-06-30,531.511008,59.63801599999998,-46.208,-58.027,-577.222976,-65.415548,-65.415548,-0.2857460081577301,91.927,4681.894912,65.845,-352.712,291.58,CNX
2015-09-30,535.278016,120.86201599999995,20.43,10.347,129.312,-99.875952,-99.875952,-0.4360710084438324,167.274,4887.850016,110.068,-209.720992,172.640992,CNX
2015-12-31,550.678976,178.03798400000002,17.161,1.152,45.342,-69.0338,-69.0338,-0.29516199231147766,157.148992,4855.776,101.566,-113.881,1.874,CNX
2016-03-31,521.244,74.27100800000001,-25.892,-27.626,-43.291,-15.25,-15.25,-0.06651899963617325,129.096,4739.088176,129.952,320.976,-96.856,CNX
2016-06-30,526.411008,76.80800000000002,-45.556,-59.348,-234.044,-60.701852,-60.701852,-0.2646009922027588,89.664,4271.429952,95.446,-29.016,-395.449984,CNX
2016-09-30,538.427008,65.63302400000002,-44.179,-59.103,62.568,-48.335556,-48.335556,-0.21066899597644806,370.428992,4290.166976,472.224,11.878,-258.868992,CNX
2016-12-31,294.676,50.30099200000001,5.516,-22.061,-300.455008,-147.163472,-147.163472,-0.6438350081443787,150.782,3940.888128,77.62,266.087008,-370.155008,CNX
2017-03-31,279.639008,49.772000000000006,15.889,-29.792,-91.007,-20.39295,-20.39295,-0.09273800253868103,111.567,3906.33888,211.795008,-87.642,-116.686,CNX
2017-06-30,238.336992,24.22399999999999,-151.328992,-197.487008,121.807,-123.4068,-123.4068,-0.5364149808883667,-59.689,4087.54696,88.677,184.167008,-35.075,CNX
2017-09-30,265.496992,23.89999999999998,-8.502,-40.16,-21.796,-40.5771,-40.5771,-0.17635999619960785,93.509,4071.23504,181.379008,-84.648,-107.108,CNX
2017-12-31,354.374016,74.25001599999999,26.088,3.247,286.033984,220.829968,220.829968,0.974806010723114,148.795008,3899.899008,166.836992,-233.799008,294.971008,CNX
2018-03-31,432.940992,158.916,111.177,80.974,545.545984,-8.26714,-8.26714,-0.040151000022888184,235.844,5067.90592,259.34,-426.344,-259.672992,CNX
2018-06-30,402.566016,164.924016,117.321,60.357,61.394,63.723932,63.723932,0.2891640067100525,236.408,5038.923136,191.588992,-212.516992,-6.716,CNX
2018-09-30,378.041984,155.403984,108.659,75.302,146.756,31.646924,31.646924,0.15052899718284607,228.244,5048.818816,239.288992,54.026,-305.488992,CNX
2018-12-31,468.387008,213.630016,165.619008,142.155008,129.415,128.495016,128.495016,0.6304010152816772,295.703008,5081.743168,195.604,-309.816992,88.739,CNX
2019-03-31,429.228,182.871008,128.382,93.19,-64.651,36.120944,36.120944,0.18291300535202026,263.448,4974.80896,308.652,-293.332,-8.546,CNX
2019-06-30,813.017984,553.7269759999999,485.319008,23.448,192.694,9.378663,9.378663,0.0458419993519783,635.758976,5099.995072,252.020992,-327.945984,84.564,CNX
2019-09-30,351.156,102.68499199999998,76.398,34.554,143.96,-1.34391925,-1.34391925,-0.010289999656379223,218.58,5221.818048,305.419008,-327.948,-4.598,CNX
2019-12-31,412.208992,143.86899200000002,63.991,26.839,-240.055008,-38.824724,-38.824724,-0.20804700255393982,218.564,4962.309056,114.468,-198.212992,94.544,CNX
2020-03-31,429.014016,175.415008,144.076992,89.896,-305.222016,198.63464,198.63464,1.062680959701538,273.240992,4644.709888,267.387008,-138.074,-107.57,CNX
2020-06-30,350.646016,141.45900799999998,92.007,40.952,-130.486,1.7445245,1.7445245,0.007402999792248011,205.552,4566.953984,143.798,-122.701,-33.202,CNX
2011-03-31,0,0,0,0,0,0,0,0,0,0,0,0,0,FANG
2011-06-30,0,0,0,0,0,0,0,0,0,0,0,0,0,FANG
2011-09-30,10.963589,3.5594330000000003,2.804319,2.088621,2.088621,-6.323572,2.088621,0,6.484438,115.019424,0.52088,-12.126307,12.285441,FANG
2011-12-31,14.16911,6.159761,4.732709,4.052149,-8.957244,-0.5011385625,-0.5011385625,-0.037539999932050705,9.01405,114.84728,16.343928,-25.824174,13.064552,FANG
2012-03-31,14.986,6.556,5.372,6.269,1.477,4.5918,4.5918,0.30192700028419495,10.129,120.505336,19.552,-33.523,16.255,FANG
2012-06-30,13.922,3.8519999999999994,2.199,1.559,13.624,5.78175,5.78175,0.3933829963207245,7.67773,123.873728,2.757321,-25.859142,16.082149,FANG
2012-09-30,15.918,4.839999999999999,3.19,3.6,0.452,2.704,2.704,0.19085699319839478,9.50627,124.6,11.154679,-27.570858,15.634851,FANG
2012-12-31,25.53492,7.265032,1.358085,1.334398,-51.897432,-52.983692,-52.983692,-1.5352380275726318,11.329085,462.068016,17.91,-97.797,104.813,FANG
2013-03-31,27.366,9.59,7.119,7.023,5.396,4.396,4.396,0.11862199753522873,17.857,468.034,16.855,-74.094,36.397,FANG
2013-06-30,44.538,21.148,18.527,18.38,14.471,11.971,11.971,0.29705700278282166,33.342,627.609,32.943,-64.581,108.02,FANG
2013-09-30,54.576,28.329,26.208,28.605,14.596,15.64,15.64,0.3523699939250946,43.631,822.937992,41.849,-691.497024,620.849984,FANG
2013-12-31,74.304,39.945,36.122,31.806,20.124,19.104,19.104,0.3984859883785248,59.743,845.540968,64.13,-109.968,8.293,FANG
2014-03-31,96.948,51.778,47.007,40.532,23.589,22.367,22.367,0.45499300956726074,77.98,1082.908976,71.466,-399.184,337.476992,FANG
2014-06-30,123.384,63.506,60.98,55.483,27.824,35.9464,35.8754,0.6988210082054138,101.001,1252.337016,88.24,-124.461,47.9,FANG
2014-09-30,137.596,68.48,61.993,53.718,44.641,34.9442,34.0422,0.6151000261306763,107.363,1885.845952,92.289,-765.436032,676.798016,FANG
2014-12-31,148.22,60.816,54.522152,44.667152,99.917,28.583,27.34,0.4795140027999878,108.163152,1985.21304,104.394,-192.916,78.061,FANG
2015-03-31,144.960992,53.23299200000001,44.997,28.163,6.439,22.985,22.395,0.3822300136089325,104.674,2116.517056,99.143,-153.555008,55.872,FANG
2015-06-30,144.364992,57.316992,49.633,39.792,-211.352,25.176958,25.176958,0.4095889925956726,106.729,2243.619056,100.643,-526.409984,438.801984,FANG
2015-09-30,147.45,61.994,54.377,44.044,-156.042,26.22455,26.22455,0.4019030034542084,106.752,2289.720032,139.818,-107.899,-32.77,FANG
2015-12-31,154.826,78.822,71.059,30.164,-186.835008,8.319,8.319,0.12444300204515457,119.608,2108.972896,76.897,-107.186,6.577,FANG
2016-03-31,92.598,21.309000000000005,8.33,-1.12,-35.627,1.595,1.595,0.022456999868154526,50.399,2337.055872,72.76,-107.157,250.092,FANG
2016-06-30,111.95,42.556999999999995,27.484,17.642,-157.120992,18.905,18.905,0.2616429924964905,67.355,2186.551936,49.021,-73.219,7.182,FANG
2016-09-30,141.74,62.578,52.661,43.334,-0.6,41.704,41.704,0.5393369793891907,97.407,2835.294976,104.565,-801.664,645.574016,FANG
2016-12-31,181.996,94.271,84.039,75.038,28.44,72.372,72.372,0.900970995426178,135.368,4018.292096,105.734,-328.201984,1721.773056,FANG
2017-03-31,233.556,129.334,114.724,103.644,141.074,97.445,97.445,1.0441219806671143,173.652992,5119.358048,175.927008,-1825.47904,20.418,FANG
2017-06-30,274.119008,150.713008,136.938,137.016992,164.128,129.987712,129.987712,1.3210710287094116,212.111008,5286.933856,218.504,-395.996992,156.640992,FANG
2017-09-30,309.252992,166.972,150.639008,141.45,81.948,131.065,131.065,1.3300329446792603,238.218,5586.122848,243.587008,-543.249024,313.279008,FANG
